PERMNO,DATE,RET
83565,20001222,0.036649
83565,20001226,0.005051
83565,20001227,0.025126
83565,20001228,0.073529
83565,20001229,0.068493
83565,20010102,-0.076923
83565,20010103,0.041667
83565,20010104,0.004444
83565,20010105,0.004425
83565,20010108,-0.044053
83565,20010109,-0.004608
83565,20010110,0.004630
83565,20010111,-0.023041
83565,20010112,0.033019
83565,20010116,0.000000
83565,20010117,0.000000
83565,20010118,0.036530
83565,20010119,-0.013216
83565,20010122,0.000000
83565,20010123,0.035714
83565,20010124,0.017241
83565,20010125,0.042373
83565,20010126,-0.016260
83565,20010129,-0.008264
83565,20010130,-0.025000
83565,20010131,-0.017094
83565,20010201,0.008696
83565,20010202,-0.038793
83565,20010205,-0.004484
83565,20010206,0.000000
83565,20010207,-0.013514
83565,20010208,-0.018265
83565,20010209,0.008140
83565,20010212,-0.017301
83565,20010213,-0.004695
83565,20010214,-0.027123
83565,20010215,-0.006061
83565,20010216,-0.048780
83565,20010220,0.015385
83565,20010221,-0.010101
83565,20010222,0.005102
83565,20010223,0.030457
83565,20010226,0.024631
83565,20010227,-0.052885
83565,20010228,0.040609
83565,20010301,-0.014634
83565,20010302,0.014851
83565,20010305,-0.014634
83565,20010306,0.009901
83565,20010307,0.000000
83565,20010308,-0.009804
83565,20010309,-0.004950
83565,20010312,-0.014925
83565,20010313,0.020202
83565,20010314,-0.029703
83565,20010315,-0.035714
83565,20010316,-0.058201
83565,20010319,0.022472
83565,20010320,-0.065934
83565,20010321,-0.122059
83565,20010322,-0.035176
83565,20010323,0.000000
83565,20010326,0.069444
83565,20010327,0.000000
83565,20010328,-0.009740
83565,20010329,0.003279
83565,20010330,0.058824
83565,20010402,-0.012346
83565,20010403,-0.031250
83565,20010404,-0.070968
83565,20010405,0.000000
83565,20010406,-0.017361
83565,20010409,0.062897
83565,20010410,0.064894
83565,20010411,0.071928
83565,20010412,-0.028891
83565,20010416,-0.001919
83565,20010417,0.043269
83565,20010418,-0.027650
83565,20010419,0.023697
83565,20010420,0.047222
83565,20010423,0.050398
83565,20010424,0.041246
83565,20010425,0.021019
83565,20010426,0.005542
83565,20010427,0.007087
83565,20010430,-0.026583
83565,20010501,0.036145
83565,20010502,-0.013178
83565,20010503,-0.080911
83565,20010504,0.068376
83565,20010507,0.020800
83565,20010508,0.022727
83565,20010509,0.038314
83565,20010510,0.002214
83565,20010511,-0.039028
83565,20010514,0.022989
83565,20010515,-0.014981
83565,20010516,-0.007605
83565,20010517,-0.030651
83565,20010518,-0.049012
83565,20010521,-0.027431
83565,20010522,-0.005128
83565,20010523,0.000000
83565,20010524,-0.043478
83565,20010525,0.003636
83565,20010529,-0.038043
83565,20010530,0.000000
83565,20010531,0.020716
83565,20010601,0.016605
83565,20010604,-0.001815
83565,20010605,-0.003636
83565,20010606,-0.005474
83565,20010607,-0.015596
83565,20010608,-0.002796
83565,20010611,0.116822
83565,20010612,-0.074477
83565,20010613,-0.005425
83565,20010614,0.000000
83565,20010615,0.000000
83565,20010618,0.000000
83565,20010619,-0.013636
83565,20010620,0.002765
83565,20010621,-0.011949
83565,20010622,0.022326
83565,20010625,-0.011829
83565,20010626,0.008287
83565,20010627,0.004566
83565,20010628,-0.018182
83565,20010629,-0.050926
83565,20010702,0.013659
83565,20010703,-0.021174
83565,20010705,0.017699
83565,20010706,0.042512
83565,20010709,0.013902
83565,20010710,-0.051188
83565,20010711,0.021195
83565,20010712,-0.003774
83565,20010713,-0.030303
83565,20010716,0.007812
83565,20010717,0.012597
83565,20010718,-0.043062
83565,20010719,0.007000
83565,20010720,-0.002979
83565,20010723,0.028884
83565,20010724,-0.002904
83565,20010725,-0.006796
83565,20010726,0.002933
83565,20010727,0.011696
83565,20010730,0.050096
83565,20010731,-0.015596
83565,20010801,-0.046598
83565,20010802,0.074291
83565,20010803,-0.008189
83565,20010806,-0.003670
83565,20010807,0.011971
83565,20010808,-0.026388
83565,20010809,0.000000
83565,20010810,0.000000
83565,20010813,0.004673
83565,20010814,0.013953
83565,20010815,-0.020183
83565,20010816,0.025281
83565,20010817,-0.001826
83565,20010820,-0.007319
83565,20010821,-0.030415
83565,20010822,-0.001901
83565,20010823,-0.019048
83565,20010824,0.020388
83565,20010827,-0.012369
83565,20010828,0.006744
83565,20010829,0.010526
83565,20010830,-0.006244
83565,20010831,-0.013050
83565,20010904,0.003918
83565,20010905,0.000000
83565,20010906,-0.016585
83565,20010907,-0.012897
83565,20010910,0.001005
83565,20010917,-0.046185
83565,20010918,0.000000
83565,20010919,-0.083158
83565,20010920,-0.009185
83565,20010921,-0.026651
83565,20010924,-0.047619
83565,20010925,-0.018750
83565,20010926,0.095541
83565,20010927,-0.055814
83565,20010928,0.016010
83565,20011001,0.153939
83565,20011002,-0.054622
83565,20011003,0.016667
83565,20011004,-0.015300
83565,20011005,0.052164
83565,20011008,-0.003165
83565,20011009,-0.095238
83565,20011010,0.000000
83565,20011011,-0.035088
83565,20011012,0.019394
83565,20011015,-0.013080
83565,20011016,0.004819
83565,20011017,0.001199
83565,20011018,0.017964
83565,20011019,0.022353
83565,20011022,0.004603
83565,20011023,0.025200
83565,20011024,0.016760
83565,20011025,-0.021978
83565,20011026,-0.061798
83565,20011029,-0.029940
83565,20011030,0.001234
83565,20011031,0.004932
83565,20011101,-0.009816
83565,20011102,0.000000
83565,20011105,-0.017348
83565,20011106,0.017654
83565,20011107,-0.028501
83565,20011108,-0.011480
83565,20011109,-0.086452
83565,20011112,0.042373
83565,20011113,0.039295
83565,20011114,0.041721
83565,20011115,0.002503
83565,20011116,-0.017478
83565,20011119,0.010165
83565,20011120,-0.031447
83565,20011121,0.019481
83565,20011123,0.000000
83565,20011126,-0.003822
83565,20011127,0.099744
83565,20011128,-0.054651
83565,20011129,-0.028290
83565,20011130,-0.012658
83565,20011203,-0.019231
83565,20011204,-0.003922
83565,20011205,0.017060
83565,20011206,0.005161
83565,20011207,-0.011553
83565,20011210,0.011688
83565,20011211,-0.017972
83565,20011212,-0.006536
83565,20011213,-0.092105
83565,20011214,0.020290
83565,20011217,0.058239
83565,20011218,-0.013423
83565,20011219,-0.034014
83565,20011220,0.021127
83565,20011221,0.020690
83565,20011224,0.033784
83565,20011226,0.075817
83565,20011227,-0.004860
83565,20011228,-0.001235
83565,20011231,-0.023486
83565,20020102,0.018987
83565,20020103,-0.004969
83565,20020104,0.012484
83565,20020107,0.017263
83565,20020108,0.009697
83565,20020109,0.030012
83565,20020110,-0.009324
83565,20020111,-0.011765
83565,20020114,-0.017857
83565,20020115,0.018182
83565,20020116,-0.016667
83565,20020117,0.023002
83565,20020118,-0.023669
83565,20020122,-0.013333
83565,20020123,0.012899
83565,20020124,0.013948
83565,20020125,0.022727
83565,20020128,0.000000
83565,20020129,-0.025731
83565,20020130,0.026411
83565,20020131,0.002339
83565,20020201,-0.008168
83565,20020204,-0.004706
83565,20020205,-0.007092
83565,20020206,-0.011905
83565,20020207,-0.006024
83565,20020208,0.023030
83565,20020211,-0.017772
83565,20020212,0.006031
83565,20020213,0.027578
83565,20020214,0.003501
83565,20020215,0.005814
83565,20020219,0.009249
83565,20020220,0.003437
83565,20020221,0.004566
83565,20020222,0.027273
83565,20020225,0.017699
83565,20020226,-0.008696
83565,20020227,-0.021930
83565,20020228,-0.003363
83565,20020301,0.012373
83565,20020304,0.000000
83565,20020305,0.000000
83565,20020306,-0.012222
83565,20020307,-0.024747
83565,20020308,-0.014994
83565,20020311,-0.012881
83565,20020312,0.047450
83565,20020313,-0.037373
83565,20020314,-0.024706
83565,20020315,0.053076
83565,20020318,-0.011455
83565,20020319,-0.034762
83565,20020320,0.008403
83565,20020321,0.071429
83565,20020322,-0.025556
83565,20020325,-0.039909
83565,20020326,-0.066508
83565,20020327,0.040712
83565,20020328,-0.050122
83565,20020401,-0.073359
83565,20020402,-0.061111
83565,20020403,-0.044379
83565,20020404,-0.023220
83565,20020405,0.025357
83565,20020408,0.086553
83565,20020409,0.000000
83565,20020410,-0.004410
83565,20020411,-0.071296
83565,20020412,-0.015385
83565,20020415,-0.011250
83565,20020416,-0.010746
83565,20020417,-0.041534
83565,20020418,0.023333
83565,20020419,-0.006352
83565,20020422,-0.009998
83565,20020423,-0.011589
83565,20020424,-0.060301
83565,20020425,-0.016221
83565,20020426,-0.094039
83565,20020429,0.032000
83565,20020430,-0.003876
83565,20020501,0.071985
83565,20020502,0.025408
83565,20020503,0.152212
83565,20020506,-0.087558
83565,20020507,0.001683
83565,20020508,-0.058824
83565,20020509,-0.064107
83565,20020510,-0.005915
83565,20020513,0.065259
83565,20020514,0.005586
83565,20020515,0.028669
83565,20020516,-0.014109
83565,20020517,0.013958
83565,20020520,-0.036243
83565,20020521,-0.003797
83565,20020522,-0.079855
83565,20020523,-0.003945
83565,20020524,0.018020
83565,20020528,-0.058549
83565,20020529,-0.070248
83565,20020530,0.022222
83565,20020531,-0.026087
83565,20020603,-0.145089
83565,20020604,0.015666
83565,20020605,-0.064267
83565,20020606,0.019231
83565,20020607,0.024259
83565,20020610,0.118421
83565,20020611,0.141176
83565,20020612,-0.020619
83565,20020613,-0.006316
83565,20020614,0.004237
83565,20020617,0.054852
83565,20020618,-0.040000
83565,20020619,-0.050000
83565,20020620,-0.065789
83565,20020621,0.032699
83565,20020624,0.000159
83565,20020625,-0.018182
83565,20020626,0.055556
83565,20020627,0.085526
83565,20020628,0.066667
83565,20020701,-0.083333
83565,20020702,-0.072314
83565,20020703,-0.026726
83565,20020705,-0.013730
83565,20020708,0.009281
83565,20020709,-0.011494
83565,20020710,0.046512
83565,20020711,-0.053333
83565,20020712,-0.002347
83565,20020715,-0.011765
83565,20020716,0.023810
83565,20020717,-0.034884
83565,20020718,-0.043374
83565,20020719,-0.037783
83565,20020722,-0.026178
83565,20020723,-0.134409
83565,20020724,-0.062112
83565,20020725,0.026490
83565,20020726,0.045161
83565,20020729,-0.024691
83565,20020730,0.028481
83565,20020731,0.000000
83565,20020801,0.009231
83565,20020802,-0.015244
83565,20020805,-0.046440
83565,20020806,0.019481
83565,20020807,0.003185
83565,20020808,-0.009524
83565,20020809,-0.025641
83565,20020812,0.036184
83565,20020813,0.034921
83565,20020814,0.223926
83565,20020815,-0.017544
83565,20020816,0.028061
83565,20020819,0.030025
83565,20020820,0.064804
83565,20020821,-0.002262
83565,20020822,0.083900
83565,20020823,0.006485
83565,20020826,0.039285
83565,20020827,-0.024000
83565,20020828,-0.026639
83565,20020829,0.012568
83565,20020830,0.012616
83565,20020903,-0.041446
83565,20020904,0.006596
83565,20020905,0.006424
83565,20020906,-0.012979
83565,20020909,-0.008407
83565,20020910,0.006522
83565,20020911,-0.006480
83565,20020912,0.019565
83565,20020913,0.006397
83565,20020916,-0.036017
83565,20020917,0.043956
83565,20020918,0.052632
83565,20020919,0.030000
83565,20020920,0.009709
83565,20020923,-0.038462
83565,20020924,0.004600
83565,20020925,-0.006769
83565,20020926,-0.017839
83565,20020927,-0.020408
83565,20020930,-0.006250
83565,20021001,-0.004193
83565,20021002,0.008421
83565,20021003,0.000000
83565,20021004,-0.012526
83565,20021007,-0.016913
83565,20021008,0.030107
83565,20021009,-0.004175
83565,20021010,-0.020755
83565,20021011,0.031899
83565,20021014,-0.045643
83565,20021015,-0.004130
83565,20021016,0.004148
83565,20021017,0.010870
83565,20021018,0.021505
83565,20021021,-0.016842
83565,20021022,0.010707
83565,20021023,-0.008475
83565,20021024,0.068376
83565,20021025,-0.051800
83565,20021028,-0.029741
83565,20021029,-0.019565
83565,20021030,0.084035
83565,20021031,0.057476
83565,20021101,-0.036750
83565,20021104,-0.046185
83565,20021105,0.000000
83565,20021106,-0.012632
83565,20021107,0.008529
83565,20021108,0.000000
83565,20021111,-0.014799
83565,20021112,0.006438
83565,20021113,-0.017058
83565,20021114,-0.117137
83565,20021115,0.005160
83565,20021118,0.051088
83565,20021119,-0.002326
83565,20021120,-0.023310
83565,20021121,-0.009547
83565,20021122,-0.031615
83565,20021125,0.027670
83565,20021126,0.026634
83565,20021127,-0.028302
83565,20021129,0.019417
83565,20021202,-0.026190
83565,20021203,0.048900
83565,20021204,-0.025641
83565,20021205,0.004785
83565,20021206,0.042857
83565,20021209,-0.029680
83565,20021210,-0.030588
83565,20021211,-0.016990
83565,20021212,0.007407
83565,20021213,0.000000
83565,20021216,0.009804
83565,20021217,-0.005097
83565,20021218,-0.014394
83565,20021219,-0.022277
83565,20021220,0.010127
83565,20021223,-0.020050
83565,20021224,0.017647
83565,20021226,-0.010053
83565,20021227,-0.007362
83565,20021230,-0.002558
83565,20021231,0.000000
83565,20030102,0.025641
83565,20030103,-0.015000
83565,20030106,0.017767
83565,20030107,-0.004988
83565,20030108,-0.010025
83565,20030109,0.017722
83565,20030110,0.082090
83565,20030113,0.057471
83565,20030114,-0.021739
83565,20030115,0.071111
83565,20030116,-0.033195
83565,20030117,-0.032189
83565,20030121,-0.002217
83565,20030122,-0.028889
83565,20030123,0.004577
83565,20030124,-0.020501
83565,20030127,-0.023256
83565,20030128,-0.047619
83565,20030129,-0.005000
83565,20030130,0.002513
83565,20030131,-0.025063
83565,20030203,-0.005141
83565,20030204,-0.005168
83565,20030205,-0.012987
83565,20030206,0.021053
83565,20030207,-0.030928
83565,20030210,0.023936
83565,20030211,0.007792
83565,20030212,-0.020619
83565,20030213,0.021053
83565,20030214,-0.010309
83565,20030218,-0.025781
83565,20030219,0.002406
83565,20030220,0.018667
83565,20030221,-0.026178
83565,20030224,0.013441
83565,20030225,-0.018568
83565,20030226,0.021622
83565,20030227,-0.021164
83565,20030228,-0.075676
83565,20030303,-0.005848
83565,20030304,0.029412
83565,20030305,0.005714
83565,20030306,-0.048295
83565,20030307,-0.008955
83565,20030310,-0.039157
83565,20030311,0.109718
83565,20030312,-0.081921
83565,20030313,0.000000
83565,20030314,0.046154
83565,20030317,-0.020588
83565,20030318,-0.009009
83565,20030319,-0.002424
83565,20030320,0.066221
83565,20030321,-0.045584
83565,20030324,-0.002985
83565,20030325,-0.017964
83565,20030326,0.054878
83565,20030327,0.089595
83565,20030328,0.100531
83565,20030331,-0.023861
83565,20030401,-0.086420
83565,20030402,0.162162
83565,20030403,-0.011628
83565,20030404,-0.011765
83565,20030407,-0.042857
83565,20030408,-0.022388
83565,20030409,0.012723
83565,20030410,-0.040201
83565,20030411,0.047120
83565,20030414,0.025000
83565,20030415,0.024390
83565,20030416,0.011905
83565,20030417,0.014118
83565,20030421,0.023202
83565,20030422,0.020408
83565,20030423,0.044444
83565,20030424,0.029787
83565,20030425,0.020661
83565,20030428,-0.018219
83565,20030429,0.026804
83565,20030430,0.006024
83565,20030501,0.000000
83565,20030502,0.095808
83565,20030505,0.038251
83565,20030506,-0.043860
83565,20030507,-0.011009
83565,20030508,0.049907
83565,20030509,0.001944
83565,20030512,0.040564
83565,20030513,-0.005085
83565,20030514,-0.008518
83565,20030515,0.000000
83565,20030516,-0.017212
83565,20030519,0.005254
83565,20030520,0.001742
83565,20030521,0.005217
83565,20030522,0.024221
83565,20030523,0.010135
83565,20030527,0.040134
83565,20030528,0.008039
83565,20030529,0.006380
83565,20030530,0.085578
83565,20030602,-0.014599
83565,20030603,-0.011852
83565,20030604,-0.002998
83565,20030605,-0.007519
83565,20030606,-0.015152
83565,20030609,-0.018462
83565,20030610,-0.003135
83565,20030611,0.001572
83565,20030612,-0.012559
83565,20030613,0.009539
83565,20030616,0.012598
83565,20030617,-0.020218
83565,20030618,0.028571
83565,20030619,0.035494
83565,20030620,-0.017884
83565,20030623,0.019727
83565,20030624,0.017857
83565,20030625,0.027778
83565,20030626,-0.011238
83565,20030627,-0.047619
83565,20030630,0.052870
83565,20030701,-0.020086
83565,20030702,0.001464
83565,20030703,0.005848
83565,20030707,0.014535
83565,20030708,0.014327
83565,20030709,-0.012712
83565,20030710,-0.011302
83565,20030711,-0.003183
83565,20030714,0.008855
83565,20030715,0.007194
83565,20030716,0.000000
83565,20030717,-0.027143
83565,20030718,0.000000
83565,20030721,-0.041116
83565,20030722,0.026034
83565,20030723,-0.029851
83565,20030724,-0.018462
83565,20030725,-0.004702
83565,20030728,0.051968
83565,20030729,0.028443
83565,20030730,-0.017467
83565,20030731,-0.010370
83565,20030801,-0.041766
83565,20030804,0.007655
83565,20030805,0.015504
83565,20030806,-0.016794
83565,20030807,0.001560
83565,20030808,-0.003115
83565,20030811,0.021875
83565,20030812,0.006116
83565,20030813,-0.018237
83565,20030814,0.037152
83565,20030815,-0.037313
83565,20030818,0.010853
83565,20030819,-0.010736
83565,20030820,-0.007752
83565,20030821,0.014062
83565,20030822,-0.018490
83565,20030825,0.006279
83565,20030826,-0.020281
83565,20030827,0.070064
83565,20030828,-0.011905
83565,20030829,0.009036
83565,20030902,0.013433
83565,20030903,0.014728
83565,20030904,-0.026125
83565,20030905,0.002981
83565,20030908,0.040119
83565,20030909,-0.007143
83565,20030910,-0.007194
83565,20030911,0.021739
83565,20030912,-0.014184
83565,20030915,-0.018705
83565,20030916,0.026393
83565,20030917,0.004286
83565,20030918,-0.001423
83565,20030919,-0.017094
83565,20030922,-0.024638
83565,20030923,0.000000
83565,20030924,-0.004458
83565,20030925,-0.029851
83565,20030926,-0.007692
83565,20030929,-0.004651
83565,20030930,-0.018692
83565,20031001,0.030159
83565,20031002,0.040062
83565,20031003,-0.007407
83565,20031006,0.017911
83565,20031007,0.195015
83565,20031008,-0.051534
83565,20031009,-0.002587
83565,20031010,-0.009079
83565,20031013,0.047120
83565,20031014,0.017500
83565,20031015,-0.015971
83565,20031016,0.034956
83565,20031017,0.003619
83565,20031020,0.009615
83565,20031021,-0.005952
83565,20031022,-0.003593
83565,20031023,0.000000
83565,20031024,0.008414
83565,20031027,0.005959
83565,20031028,0.007109
83565,20031029,-0.005882
83565,20031030,-0.004734
83565,20031031,-0.017836
83565,20031103,0.030266
83565,20031104,0.003525
83565,20031105,0.001171
83565,20031106,0.023392
83565,20031107,-0.017257
83565,20031110,-0.011513
83565,20031111,-0.011765
83565,20031112,0.040476
83565,20031113,0.000000
83565,20031114,-0.033257
83565,20031117,-0.000119
83565,20031118,-0.016667
83565,20031119,0.041162
83565,20031120,-0.018605
83565,20031121,0.015403
83565,20031124,0.004667
83565,20031125,0.003484
83565,20031126,0.004630
83565,20031128,0.008064
83565,20031201,0.020571
83565,20031202,0.045801
83565,20031203,-0.040582
83565,20031204,0.013393
83565,20031205,0.008811
83565,20031208,0.003275
83565,20031209,-0.013058
83565,20031210,-0.011025
83565,20031211,0.005574
83565,20031212,0.018847
83565,20031215,-0.051142
83565,20031216,-0.019495
83565,20031217,0.035088
83565,20031218,0.012429
83565,20031219,-0.028906
83565,20031222,0.057350
83565,20031223,0.002174
83565,20031224,-0.019523
83565,20031226,0.005531
83565,20031229,0.009901
83565,20031230,0.006536
83565,20031231,0.027056
83565,20040102,-0.025290
83565,20040105,-0.022703
83565,20040106,-0.011062
83565,20040107,0.006711
83565,20040108,0.000000
83565,20040109,-0.010000
83565,20040112,0.017957
83565,20040113,-0.001102
83565,20040114,-0.012141
83565,20040115,0.005587
83565,20040116,-0.002222
83565,20040120,-0.017817
83565,20040121,-0.002268
83565,20040122,-0.009091
83565,20040123,0.011468
83565,20040126,0.019274
83565,20040127,-0.007786
83565,20040128,-0.012332
83565,20040129,-0.019296
83565,20040130,0.038194
83565,20040202,-0.003345
83565,20040203,-0.030201
83565,20040204,-0.049596
83565,20040205,0.014563
83565,20040206,0.046651
83565,20040209,-0.003429
83565,20040210,0.012615
83565,20040211,-0.005663
83565,20040212,-0.003417
83565,20040213,-0.014857
83565,20040217,0.027842
83565,20040218,-0.029345
83565,20040219,0.011628
83565,20040220,0.006897
83565,20040223,0.004566
83565,20040224,0.000000
83565,20040225,0.011364
83565,20040226,0.011236
83565,20040227,-0.011111
83565,20040301,-0.011236
83565,20040302,-0.011364
83565,20040303,0.021839
83565,20040304,0.006749
83565,20040305,-0.023464
83565,20040308,-0.002288
83565,20040309,-0.047018
83565,20040310,-0.004814
83565,20040311,0.002439
83565,20040312,0.030414
83565,20040315,-0.021252
83565,20040316,-0.002412
83565,20040317,0.025393
83565,20040318,-0.023585
83565,20040319,0.002416
83565,20040322,-0.031325
83565,20040323,0.003731
83565,20040324,-0.008674
83565,20040325,-0.011250
83565,20040326,0.005057
83565,20040329,0.005031
83565,20040330,0.007509
83565,20040331,0.074534
83565,20040401,0.027746
83565,20040402,0.015748
83565,20040405,-0.042082
83565,20040406,0.000000
83565,20040407,-0.005780
83565,20040408,-0.005814
83565,20040412,-0.004678
83565,20040413,0.012926
83565,20040414,0.001160
83565,20040415,-0.011588
83565,20040416,0.004689
83565,20040419,0.022170
83565,20040420,-0.022831
83565,20040421,0.033878
83565,20040422,-0.009040
83565,20040423,0.004561
83565,20040426,-0.014756
83565,20040427,-0.041475
83565,20040428,-0.012019
83565,20040429,-0.014599
83565,20040430,0.013580
83565,20040503,-0.024361
83565,20040504,0.004994
83565,20040505,0.039752
83565,20040506,-0.014217
83565,20040507,-0.011029
83565,20040510,-0.025735
83565,20040511,0.037736
83565,20040512,-0.010909
83565,20040513,-0.032178
83565,20040514,0.011509
83565,20040517,0.007585
83565,20040518,0.008783
83565,20040519,-0.008706
83565,20040520,-0.015056
83565,20040521,0.006369
83565,20040524,-0.027848
83565,20040525,-0.028646
83565,20040526,0.030831
83565,20040527,-0.003901
83565,20040528,0.005222
83565,20040601,-0.014286
83565,20040602,0.005270
83565,20040603,0.028834
83565,20040604,0.024204
83565,20040607,-0.004975
83565,20040608,0.016250
83565,20040609,-0.008610
83565,20040610,0.011166
83565,20040614,-0.020859
83565,20040615,0.002506
83565,20040616,0.000000
83565,20040617,-0.001250
83565,20040618,-0.005006
83565,20040621,-0.007547
83565,20040622,0.003802
83565,20040623,-0.010101
83565,20040624,0.017857
83565,20040625,-0.041353
83565,20040628,0.062745
83565,20040629,-0.014760
83565,20040630,-0.007491
83565,20040701,-0.012579
83565,20040702,-0.021656
83565,20040706,0.036458
83565,20040707,-0.026382
83565,20040708,-0.011613
83565,20040709,0.011749
83565,20040712,0.005161
83565,20040713,0.005135
83565,20040714,-0.019157
83565,20040715,-0.007812
83565,20040716,-0.007874
83565,20040719,0.000000
83565,20040720,0.003968
83565,20040721,-0.018445
83565,20040722,-0.002685
83565,20040723,-0.029610
83565,20040726,-0.009709
83565,20040727,0.021008
83565,20040728,-0.010974
83565,20040729,-0.059639
83565,20040730,0.044248
83565,20040802,-0.008475
83565,20040803,0.021368
83565,20040804,0.052999
83565,20040805,0.010596
83565,20040806,-0.003932
83565,20040809,0.039474
83565,20040810,-0.051899
83565,20040811,0.052632
83565,20040812,-0.038462
83565,20040813,0.006667
83565,20040816,0.033113
83565,20040817,0.006410
83565,20040818,0.010191
83565,20040819,0.015132
83565,20040820,-0.024845
83565,20040823,0.010191
83565,20040824,0.011349
83565,20040825,0.012469
83565,20040826,-0.009852
83565,20040827,0.019900
83565,20040830,0.012561
83565,20040831,0.022522
83565,20040901,-0.023557
83565,20040902,0.020507
83565,20040903,0.021277
83565,20040907,0.053241
83565,20040908,0.005494
83565,20040909,0.004372
83565,20040910,-0.007617
83565,20040913,-0.007675
83565,20040914,-0.004420
83565,20040915,-0.001110
83565,20040916,0.014444
83565,20040917,-0.006572
83565,20040920,0.008820
83565,20040921,-0.010929
83565,20040922,0.009945
83565,20040923,-0.009847
83565,20040924,0.001105
83565,20040927,0.007726
83565,20040928,-0.014239
83565,20040929,0.005556
83565,20040930,0.000000
83565,20041001,0.009945
83565,20041004,0.006564
83565,20041005,-0.005435
83565,20041006,-0.006557
83565,20041007,-0.002200
83565,20041008,-0.002205
83565,20041011,-0.004420
83565,20041012,0.005549
83565,20041013,-0.006623
83565,20041014,0.000000
83565,20041015,-0.001111
83565,20041018,-0.015573
83565,20041019,-0.004520
83565,20041020,0.002270
83565,20041021,-0.003397
83565,20041022,0.002273
83565,20041025,-0.034014
83565,20041026,0.008216
83565,20041027,0.015134
83565,20041028,0.032110
83565,20041029,-0.043333
83565,20041101,0.017422
83565,20041102,-0.006849
83565,20041103,0.011494
83565,20041104,0.042045
83565,20041105,0.001091
83565,20041108,-0.022876
83565,20041109,0.024526
83565,20041110,0.004400
83565,20041111,0.002191
83565,20041112,0.014208
83565,20041115,-0.014009
83565,20041116,0.020765
83565,20041117,-0.008565
83565,20041118,0.005400
83565,20041119,0.001074
83565,20041122,0.001073
83565,20041123,-0.016077
83565,20041124,0.018519
83565,20041126,0.004278
83565,20041129,0.002130
83565,20041130,-0.001063
83565,20041201,0.009574
83565,20041202,-0.011591
83565,20041203,-0.002132
83565,20041206,-0.001068
83565,20041207,0.000000
83565,20041208,-0.010695
83565,20041209,-0.006487
83565,20041210,0.009793
83565,20041213,0.002155
83565,20041214,0.000000
83565,20041215,0.005376
83565,20041216,0.000000
83565,20041217,0.000000
83565,20041220,-0.006417
83565,20041221,0.006459
83565,20041222,0.003209
83565,20041223,0.002132
83565,20041227,-0.005319
83565,20041228,0.010695
83565,20041229,0.003175
83565,20041230,0.007384
83565,20041231,0.015707
83565,20050103,-0.009278
83565,20050104,0.013528
83565,20050105,-0.001129
83565,20050106,0.004214
83565,20050107,-0.003173
83565,20050110,0.006263
83565,20050111,-0.003061
83565,20050112,0.003071
83565,20050113,-0.007143
83565,20050114,0.006167
83565,20050118,-0.004086
83565,20050119,-0.009231
83565,20050120,-0.009317
83565,20050121,0.008255
83565,20050124,-0.007151
83565,20050125,-0.003131
83565,20050126,0.005236
83565,20050127,-0.007292
83565,20050128,-0.015845
83565,20050131,-0.019085
83565,20050201,0.005435
83565,20050202,0.001081
83565,20050203,0.006371
83565,20050204,-0.018135
83565,20050207,-0.003279
83565,20050208,-0.002193
83565,20050209,-0.010989
83565,20050210,0.014444
83565,20050211,0.024096
83565,20050214,0.003209
83565,20050215,-0.006397
83565,20050216,-0.007511
83565,20050217,-0.004324
83565,20050218,0.017372
83565,20050222,0.002135
83565,20050223,-0.025559
83565,20050224,-0.003279
83565,20050225,-0.001097
83565,20050228,0.003293
83565,20050301,0.010941
83565,20050302,-0.012987
83565,20050303,0.012061
83565,20050304,0.005417
83565,20050307,-0.009698
83565,20050308,0.008705
83565,20050309,-0.006473
83565,20050310,0.007692
83565,20050311,0.004362
83565,20050314,-0.003257
83565,20050315,0.006536
83565,20050316,-0.011905
83565,20050317,-0.004381
83565,20050318,-0.006601
83565,20050321,0.025471
83565,20050322,0.000000
83565,20050323,-0.009719
83565,20050324,-0.006543
83565,20050328,0.009879
83565,20050329,-0.030435
83565,20050330,0.004484
83565,20050331,0.018973
83565,20050401,0.018620
83565,20050404,-0.006452
83565,20050405,0.020563
83565,20050406,0.003181
83565,20050407,0.001057
83565,20050408,-0.002112
83565,20050411,-0.021164
83565,20050412,0.003243
83565,20050413,0.004310
83565,20050414,-0.007511
83565,20050415,-0.007568
83565,20050418,-0.002179
83565,20050419,0.005459
83565,20050420,-0.002172
83565,20050421,0.013058
83565,20050422,-0.022556
83565,20050425,0.006593
83565,20050426,0.021834
83565,20050427,-0.003205
83565,20050428,0.010718
83565,20050429,0.031813
83565,20050502,-0.013361
83565,20050503,-0.006250
83565,20050504,-0.004193
83565,20050505,0.026316
83565,20050506,-0.016410
83565,20050509,-0.018770
83565,20050510,-0.015940
83565,20050511,0.043197
83565,20050512,0.012422
83565,20050513,-0.019427
83565,20050516,-0.001043
83565,20050517,-0.015658
83565,20050518,0.002121
83565,20050519,0.015005
83565,20050520,-0.002112
83565,20050523,0.002116
83565,20050524,-0.002112
83565,20050525,-0.010582
83565,20050526,-0.003209
83565,20050527,0.002146
83565,20050531,-0.008565
83565,20050601,0.003240
83565,20050602,0.011841
83565,20050603,-0.005319
83565,20050606,-0.001070
83565,20050607,0.006424
83565,20050608,-0.003191
83565,20050609,-0.006403
